-3.750000
-3.650000
-3.780000
-3.850000
-3.720000
-3.730000
-3.590000
-3.750000
-3.720000
-3.750000
-3.780000
-3.750000
-3.060000
-4.490000
-4.580000
-4.550000
-4.300000
-4.220000
-4.610000
-4.550000
-4.670000
-4.640000
-4.650000
-4.670000
-4.620000
-4.700000
-4.740000
-4.440000
-4.660000
-4.580000
-4.620000
-4.650000
-4.070000
-4.100000
-4.290000
