BEA,T6,O16,6-5-5-5,-1462.709593,-1458.946374,-3.763219,-0.205934,15.3,5.95,5.95,5.95,20.52,6-6-6-6-6-5-5-5-5-5-4,12-12-12-12-6-6-6-6-6-6-5-5-5-5-5-5-4-4-4
BEA,T6,O17,6-5-5-5-5,-1462.656804,-1458.946374,-3.710430,0.052789,15.3,5.95,5.95,5.95,20.52,6-6-6-6-6-5-5-5-5-5-4,12-12-12-12-6-6-6-6-6-6-5-5-5-5-5-5-4-4-4
BEA,T7,O13,6-6-5-5-5,-1462.568661,-1458.798092,-3.770569,-0.060139,15.3,5.95,5.95,5.95,20.52,12-12-12-6-6-6-5-5-5-5-5,12-12-12-12-6-6-6-6-6-6-5-5-5-5-5-5-4-4-4
BEA,T7,O17,6-5-5-5-5,-1462.495785,-1458.798092,-3.697693,0.072876,15.3,5.95,5.95,5.95,20.52,12-12-12-6-6-6-5-5-5-5-5,12-12-12-12-6-6-6-6-6-6-5-5-5-5-5-5-4-4-4
BEA,T7,O7,12-12-12-12-12-12-12-5-5,-1462.517183,-1458.798092,-3.719091,-0.021398,15.3,5.95,5.95,5.95,20.52,12-12-12-6-6-6-5-5-5-5-5,12-12-12-12-6-6-6-6-6-6-5-5-5-5-5-5-4-4-4
BEA,T7,O8,12-12-12-12-6-6-5,-1462.545197,-1458.798092,-3.747105,-0.028014,15.3,5.95,5.95,5.95,20.52,12-12-12-6-6-6-5-5-5-5-5,12-12-12-12-6-6-6-6-6-6-5-5-5-5-5-5-4-4-4
BEA,T8,O11,12-12-12-12-12-12-12-6-6-5,-1462.587683,-1458.809534,-3.778149,-0.031044,15.3,5.95,5.95,5.95,20.52,12-12-12-6-6-6-6-5-5-5-5,12-12-12-12-6-6-6-6-6-6-5-5-5-5-5-5-4-4-4
BEA,T8,O16,6-5-5-5,-1462.635804,-1458.809534,-3.826270,-0.048121,15.3,5.95,5.95,5.95,20.52,12-12-12-6-6-6-6-5-5-5-5,12-12-12-12-6-6-6-6-6-6-5-5-5-5-5-5-4-4-4
BEA,T9,O15,6-5-5-5-5,-1462.488512,-1458.742217,-3.746295,0.079975,15.3,5.95,5.95,5.95,20.52,12-12-12-6-6-5-5-5-5-5-5,12-12-12-12-6-6-6-6-6-6-5-5-5-5-5-5-4-4-4
BEA,T9,O3,12-12-12-12-5-5,-1462.561036,-1458.742217,-3.818819,-0.072524,15.3,5.95,5.95,5.95,20.52,12-12-12-6-6-5-5-5-5-5-5,12-12-12-12-6-6-6-6-6-6-5-5-5-5-5-5-4-4-4
CHA,T1,O1,6-4-4,-823.999531,-820.487589,-3.511942,0.306877,15.1,3.72,3.72,3.72,17.27,8-8-6-4-4-4,8-6-4
