-3.790000
-3.750000
-3.720000
-3.650000
-3.780000
-3.850000
-3.820000
-3.710000
-3.730000
-3.830000
-3.730000
-3.660000
-3.760000
-3.830000
-3.590000
-3.710000
-3.760000
-3.710000
-3.770000
-3.700000
-3.720000
-3.780000
-3.750000
-3.490000
-3.540000
-3.570000
-3.150000
-3.060000
-3.090000
-4.510000
-4.490000
-4.410000
-4.260000
-4.400000
-4.550000
-4.220000
-4.610000
-4.550000
-4.670000
-4.640000
-4.710000
-4.650000
-4.440000
-4.670000
-4.600000
-4.550000
-4.560000
-4.610000
-4.560000
-4.570000
-4.270000
-4.700000
-4.740000
-4.670000
-4.440000
-4.480000
-4.730000
-4.620000
-4.610000
-4.620000
-4.700000
-4.660000
-4.690000
-4.750000
-4.580000
-4.580000
-4.730000
-4.310000
-4.300000
-4.620000
-4.640000
-4.650000
-4.530000
-4.270000
-4.230000
-4.330000
-4.280000
-4.230000
-4.110000
-4.330000
-3.930000
-4.720000
-4.470000
