-3.880000
-3.760000
-3.780000
-3.720000
-3.750000
-3.560000
-3.750000
-3.830000
-3.820000
-3.510000
-3.150000
-4.560000
-4.580000
-4.300000
-4.610000
-4.480000
-4.650000
-4.510000
-4.620000
-4.660000
-4.650000
-4.370000
-4.570000
-4.740000
-4.760000
-4.680000
-4.640000
-4.260000
-4.070000
-4.100000
-4.290000
